Faixa Etária,Faixa Hora Contrat,Faixa Tempo Emprego,Escolaridade após 2005,Ind Portador Defic,Raça Cor,Vl Remun Dezembro Nom,Sexo Trabalhador,Tamanho Estabelecimento,Diretor TI,Gerente Infraestrutura TI,Gerente Desenvolvimento Sistemas,Gerente Operação TI,Gerente Projetos TI,Gerente Segurança Informação,Gerente Suporte Técnico TI,Tecnólogo Gestão TI,Engenheiro Aplicativos Computação,Engenheiro Equip Computação,Engenheiro Sist Oper Computação,Administrador Banco Dados,Administrador Redes,Administrador Sist Operacionais,Administrador Segur Informação,Analista Desenvolv Sistemas,Analista Redes Comunic Dados,Analista Sistemas Automação,Analista Suporte Computacional
4,4,6,6,0,1,8690.19,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,9381.56,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,6,6,0,1,13221.81,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,6,0,1,5789.89,1,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,6,0,1,1374.3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,5989.0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1,6,0,1,2392.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,0,6,0,1,1427.37,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,6,6,0,1,10576.8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,6,0,1,3162.8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,3,6,0,1,5989.47,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,4,6,0,1,3804.52,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,5,6,0,1,3841.78,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,0,6,0,1,2548.96,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,7,6,0,1,5275.79,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,3,6,1,1,6371.09,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,3,6,0,1,6548.76,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,3,6,0,0,8647.12,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,6789.61,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,0,6,0,1,1552.5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,5,6,0,1,5328.78,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,5,6,0,1,3137.13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,3,6,0,1,1818.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,2,6,0,1,658.46,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,6,0,1,1887.73,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,5,6,0,1,2845.5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,4,6,0,1,3421.68,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,6,6,0,1,3940.27,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,5,6,6,0,1,6201.6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,6,6,0,1,3442.77,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,5,5,6,0,1,5691.55,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,4,6,0,1,3187.77,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,5,4,6,0,1,3714.02,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,4,6,0,1,3412.94,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,7,6,0,1,2634.56,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,5,3,6,0,1,2889.08,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,2,6,0,0,1671.34,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,2,6,0,1,3335.04,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,2,6,0,1,2360.84,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,3,6,6,0,1,1036.81,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,6,6,0,1,3514.57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,1,6,0,1,1438.36,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,1964.26,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,3,6,0,1,1381.43,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,5,6,0,1,6050.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,0,6,0,1,2029.26,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,0,6,0,1,600.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,3,6,0,1,2200.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,2,6,0,0,1670.43,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,0,6,0,1,2000.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,3,6,0,0,2284.13,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,1,6,0,1,1981.3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,0,6,0,1,2000.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,4,6,0,1,3725.8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,2,6,0,0,6500.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,1,6,0,1,1412.69,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,0,6,0,1,7500.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,1,6,0,1,1591.76,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,2,6,0,1,8933.93,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,4240.61,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,5,2,6,0,1,1272.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,6,6,0,1,6407.53,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,5,6,0,1,32031.61,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,2,6,0,1,1369.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,1,6,0,1,10000.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,5,6,0,1,2569.27,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,6,6,0,1,2109.2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,7,6,0,1,6372.42,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,3,6,0,1,5619.18,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,1,6,0,1,3473.58,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,5,0,6,0,1,1474.21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,5621.63,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,2,6,0,1,2446.69,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,3,6,0,1,2289.83,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,4,6,0,1,3245.21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,1,2631.43,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,1,6,0,1,1500.27,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,5091.57,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,6,0,1,2990.02,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,5,6,0,1,4993.45,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,1,6,0,1,800.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,0,6,0,0,1800.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,6,6,0,1,4064.53,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,3,6,0,1,2029.31,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,2009.93,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,0,6,0,0,3230.76,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,0,6,0,0,3779.09,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,6,0,0,6893.55,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,1,6,0,1,4061.89,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,1,6,0,1,4000.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,0,6,0,0,3089.72,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,4,3,6,0,1,2000.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,1,6,0,1,1962.03,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,4,6,0,0,2679.14,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,5,1,6,0,1,4500.0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,5,6,6,0,1,5002.36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,0,6,0,1,2023.45,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,6,0,1,6572.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,1,6,0,1,1991.7,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,7,6,0,1,6784.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,6,0,1,2785.37,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,1,6,0,1,1772.44,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,5,6,6,0,1,3489.21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,4198.52,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,7,6,0,1,4116.2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,3797.24,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,3730.29,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,3681.72,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,7,6,0,1,3108.96,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,4,6,0,1,1596.79,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,6,6,0,1,1725.22,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,3,6,0,1,3194.07,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,4,6,0,1,2048.31,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,4,6,0,1,2012.01,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,4,7,6,0,1,9758.75,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,3963.31,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1,6,0,1,2016.69,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,2,6,0,1,4814.32,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,4,6,0,1,3264.69,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,6,6,0,1,4463.67,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,6,1,1,4833.53,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,6,6,0,1,4987.38,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,7,6,0,0,3519.25,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,6,6,0,1,4375.01,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,0,3485.21,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,3485.21,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,3925.32,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,0,3485.21,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,6,6,0,1,2922.3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,3915.11,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,6,6,0,1,3485.21,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,6,6,0,1,3221.49,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,6,6,0,1,3485.75,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,6,6,0,1,4000.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,5,7,6,0,1,1161.42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0,6,0,1,2800.0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,6,6,0,1,1599.07,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,6,6,0,1,2060.0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,5,6,0,1,1571.04,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,2,6,0,1,1567.73,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,6,0,1,3138.52,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,0,6,0,1,1527.83,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,3,6,0,1,1651.64,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,3,6,0,1,2102.23,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,3,6,0,1,2361.14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,3,6,0,1,2927.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,3,6,0,0,1542.42,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,3,6,0,1,4037.77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,1,6,0,1,1280.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,3,6,0,1,2584.5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,4,7,6,0,1,13776.48,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,2,6,0,1,2472.42,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,1,3398.07,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,1,6,0,1,2136.33,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,0,6,0,1,1571.39,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,2,6,0,1,1650.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,3,6,0,1,1322.42,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,2,6,0,1,2008.4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,4,6,0,1,1959.63,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,2670.44,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,3275.16,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,5,6,0,1,1907.28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,5,6,0,0,2492.57,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,1098.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,1,6,0,1,2680.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,7,6,0,1,1823.67,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,5,4,6,0,1,1381.64,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,6,0,1,1657.12,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,7,6,0,1,11355.57,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,2,6,0,1,5050.01,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2,6,0,1,1624.13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,3,6,0,1,2309.2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,0,6,0,1,1857.86,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,2,6,0,1,1956.52,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,7,6,0,1,9607.33,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,2,6,0,1,1730.91,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,3,6,0,1,2266.03,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,4,6,0,1,4000.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,1,6,0,1,1900.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,4,6,0,1,1900.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,6,6,0,1,4017.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,0,6,0,1,1293.2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,1,6,0,1,1505.59,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,5,1,6,0,1,1400.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,4752.18,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,1,6,0,1,2914.24,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,5,6,0,1,3300.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,5233.8,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,4,6,0,1,5791.94,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,5,6,6,0,1,4655.82,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,6,6,0,1,9531.65,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,3,6,0,1,2859.99,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5,3,6,0,1,6053.33,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,4,3,6,0,0,2030.06,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,4,6,6,0,1,2556.85,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,4,4,6,0,1,2254.33,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,4,4,6,0,1,4894.74,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,6,6,0,1,5831.88,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,5,6,6,0,1,4866.07,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,6,6,0,1,7722.88,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,6,6,0,1,4452.74,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,0,5093.67,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,7,6,0,1,7371.65,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,6,6,0,0,4382.04,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,5,6,0,1,3814.61,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,5065.49,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,7,6,0,1,5431.13,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,3485.21,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,3918.82,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,0,4695.94,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,6,6,0,1,4568.96,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,5,7,6,0,1,3506.11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,4,5,6,0,1,1826.85,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,2,6,0,1,1210.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,4,5,6,0,1,2994.4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,4,6,0,1,2795.73,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,6,6,0,1,3485.21,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,3821.74,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,0,8424.99,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,7,6,0,0,3485.23,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,7,6,0,1,3840.78,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,3472.38,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,3830.91,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,6,6,0,0,3184.47,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,6,6,0,1,5188.09,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,5,6,0,1,6467.44,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,3309.68,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,6,6,0,1,4797.32,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,5,7,6,0,1,6182.57,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,6,6,0,1,3829.54,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,6,6,0,1,4106.16,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
